929,-21.0,-21.0,-21.0,1019.9,68163.869
930,-21.0,-21.0,-21.0,1020.0,68108.146
931,-21.0,-21.0,-21.0,1019.63,68292.389
932,-21.0,-21.0,-21.0,1019.2,68209.88
933,-21.0,-21.0,-21.0,1019.63,68309.961
934,-21.0,-21.0,-21.0,1019.45,68372.351
935,-21.0,-21.0,-21.0,1018.96,68377.772
936,-21.0,-21.0,-21.0,1018.81,68458.808
937,-21.0,-21.0,-21.0,1018.35,68520.122
938,-21.0,-21.0,-21.0,1018.43,68514.816
939,-21.0,-21.0,-21.0,1017.85,68566.014
940,-21.0,-21.0,-21.0,1018.33,68551.099
941,-21.0,-21.0,-21.0,1018.54,68433.194
942,-21.0,-21.0,-21.0,1018.72,68414.25
943,-21.0,-21.0,-21.0,1019.07,68354.252
944,-21.0,-21.0,-21.0,1018.88,68320.062
945,-21.0,-21.0,-21.0,1018.93,68392.717
946,-21.0,-21.0,-21.0,1018.69,68422.831
947,-21.0,-21.0,-21.0,1018.44,68384.855
948,-21.0,-21.0,-21.0,1018.27,68442.732
949,-21.0,-21.0,-21.0,1018.43,68374.577
950,-21.0,-21.0,-21.0,1018.35,68435.589
951,-21.0,-21.0,-21.0,1018.65,68515.095
952,-21.0,-21.0,-21.0,1018.8,68574.543
953,-21.0,-21.0,-21.0,1018.59,68586.564
954,-21.0,-21.0,-21.0,1018.53,68740.947
955,-21.0,-21.0,-21.0,1019.1,68661.393
956,-21.0,-21.0,-21.0,1019.11,68603.598
957,-21.0,-21.0,-21.0,1018.87,68564.372
958,-21.0,-21.0,-21.0,1019.23,68518.677
959,-21.0,-21.0,-21.0,1019.32,68522.111
960,-21.0,-21.0,-21.0,1019.11,68506.84
961,-21.0,-21.0,-21.0,1018.95,68489.314
962,-21.0,-21.0,-21.0,1018.7,68557.199
963,-21.0,-21.0,-21.0,1018.61,68505.727
964,-21.0,-21.0,-21.0,1018.08,68425.974
965,-21.0,-21.0,-21.0,1018.07,68392.749
966,-21.0,-21.0,-21.0,1017.99,68455.77
967,-21.0,-21.0,-21.0,1017.88,68489.356
968,-21.0,-21.0,-21.0,1018.35,68497.382
969,-21.0,-21.0,-21.0,1018.38,68614.343
970,-21.0,-21.0,-21.0,1017.79,68515.483
971,-21.0,-21.0,-21.0,1017.71,68500.657
972,-21.0,-21.0,-21.0,1017.52,68357.564
973,-21.0,-21.0,-21.0,1017.53,68466.046
974,-21.0,-21.0,-21.0,1017.68,68439.552
975,-21.0,-21.0,-21.0,1017.41,68538.351
976,-21.0,-21.0,-21.0,1017.13,68382.754
977,-21.0,-21.0,-21.0,1017.08,68481.408
978,-21.0,-21.0,-21.0,1017.27,68481.788
979,-21.0,-21.0,-21.0,1017.74,68397.638
980,-21.0,-21.0,-21.0,1017.64,68513.85
981,-21.0,-21.0,-21.0,1017.88,68519.296
982,-21.0,-21.0,-21.0,1017.73,68588.876
983,-21.0,-21.0,-21.0,1017.71,68533.055
984,-21.0,-21.0,-21.0,1017.6,68452.126
985,-21.0,-21.0,-21.0,1018.22,68375.11
986,-21.0,-21.0,-21.0,1018.47,68441.672
987,-21.0,-21.0,-21.0,1018.55,68406.25
988,-21.0,-21.0,-21.0,1018.59,68394.342
